"Data Source","World Development Indicators",

"Last Updated Date","2021-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Central African Republic","CAF","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","20.1","20.751","21.418","22.1","22.803","23.519","24.252","25","25.815","26.645","27.492","28.356","29.238","30.133","31.045","31.971","32.575","32.897","33.221","33.546","33.874","34.202","34.532","34.864","35.198","35.532","35.868","36.206","36.545","36.744","36.825","36.906","36.987","37.068","37.149","37.231","37.312","37.394","37.475","37.557","37.639","37.72","37.802","37.884","37.966","38.069","38.193","38.339","38.506","38.694","38.904","39.135","39.388","39.663","39.959","40.277","40.618","40.98","41.364","41.77","42.198",
"Canada","CAN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","69.061","69.668","70.494","71.307","72.107","72.892","73.642","74.155","74.662","75.161","75.654","76.09","75.971","75.851","75.731","75.611","75.503","75.543","75.583","75.623","75.663","75.712","75.874","76.035","76.195","76.354","76.502","76.522","76.542","76.562","76.582","76.62","76.887","77.152","77.414","77.675","77.951","78.34","78.724","79.103","79.478","79.81","79.888","79.967","80.045","80.122","80.213","80.396","80.578","80.758","80.937","81.096","81.137","81.178","81.218","81.259","81.3","81.35","81.411","81.482","81.562",
"Central Europe and the Baltics","CEB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","44.5078927143901","45.2073380737434","45.8673685184926","46.5349208922556","47.2096938544833","47.8811300334192","48.5053962787204","49.0678064582325","49.6385039398769","50.2151529138456","50.7802761867639","51.4266561734201","52.1464689909273","52.8659583318729","53.5854300539643","54.2944661807973","54.9922544596698","55.705067734602","56.4342763597897","57.1040579349994","57.7061245226969","58.1639538621763","58.5586325178097","58.9553448854662","59.3525777330879","59.7467078553134","60.1311095024751","60.5096673205319","60.8917273850057","61.1831392886694","61.3918489105076","61.6033123693989","61.6934193330696","61.6652386515616","61.6367536015157","61.6092306125598","61.5872476575535","61.5631779443045","61.534018233525","61.5050697885992","61.4761873574983","61.4954533010999","61.5557607471992","61.6021556919924","61.6481810490578","61.7026922241905","61.7638954455271","61.8418454287671","61.9245405466205","61.9860468760089","62.0260650244197","62.0639344852313","62.0817769738868","62.0968137366794","62.1136451427738","62.1406724582082","62.1844843229932","62.2484547292635","62.3336666035846","62.4381392131022","62.5580321482346",
"Switzerland","CHE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","70.924","71.243","71.539","71.834","72.127","72.417","72.706","72.993","73.279","73.561","73.843","73.992","74.046","74.1","74.154","74.208","74.262","74.316","74.37","74.424","74.477","74.466","74.406","74.346","74.286","74.227","74.167","74.107","74.046","73.986","73.926","73.869","73.815","73.762","73.708","73.654","73.6","73.546","73.492","73.438","73.383","73.375","73.401","73.427","73.452","73.478","73.504","73.53","73.556","73.581","73.607","73.631","73.653","73.674","73.696","73.718","73.739","73.761","73.797","73.849","73.915",
"Channel Islands","CHI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","38.7","38.436","38.172","37.909","37.646","37.385","37.124","36.864","36.604","36.346","36.088","35.803","35.394","34.989","34.585","34.183","33.783","33.387","32.992","32.599","32.209","31.909","31.89","31.871","31.851","31.832","31.813","31.707","31.602","31.497","31.392","31.262","31.076","30.891","30.706","30.522","30.4","30.416","30.432","30.449","30.465","30.495","30.557","30.619","30.681","30.743","30.805","30.867","30.929","30.992","31.054","31.091","31.059","31.027","30.995","30.962","30.93","30.914","30.914","30.931","30.963",
"Chile","CHL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","67.836","68.66","69.435","70.2","70.955","71.696","72.427","73.146","73.854","74.547","75.227","75.883","76.528","77.159","77.778","78.386","78.982","79.565","80.136","80.695","81.243","81.778","82.226","82.359","82.492","82.624","82.755","82.885","83.014","83.143","83.271","83.398","83.564","83.896","84.223","84.545","84.861","85.172","85.477","85.778","86.073","86.363","86.606","86.665","86.725","86.783","86.842","86.9","86.959","87.017","87.074","87.132","87.189","87.246","87.303","87.36","87.422","87.49","87.564","87.643","87.727",
"China","CHN","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.203","16.708","17.226","17.757","18.299","18.086","17.915","17.785","17.656","17.528","17.4","17.292","17.184","17.184","17.292","17.4","17.46","17.52","17.9","18.617","19.358","20.118","20.902","21.545","22.203","22.874","23.559","24.259","24.974","25.701","26.442","27.312","28.2","29.103","30.024","30.961","31.916","32.883","33.867","34.865","35.877","37.093","38.425","39.776","41.144","42.522","43.868","45.199","46.539","47.88","49.226","50.511","51.765","53.013","54.259","55.5","56.736","57.96","59.152","60.308","61.428",
"Cote d'Ivoire","CIV","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","17.679","18.911","20.21","21.575","23.007","24.5","25.206","25.926","26.659","27.404","28.163","28.934","29.719","30.513","31.321","32.229","33.594","34.983","36.4","36.614","36.829","37.044","37.26","37.476","37.693","37.91","38.127","38.346","38.608","38.976","39.345","39.716","40.088","40.461","40.835","41.21","41.587","41.964","42.342","42.741","43.155","43.568","43.983","44.399","44.817","45.234","45.652","46.071","46.491","46.91","47.33","47.751","48.172","48.593","49.014","49.444","49.881","50.326","50.779","51.239","51.706",
"Cameroon","CMR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","13.937","14.488","15.058","15.647","16.255","16.88","17.525","18.19","18.875","19.577","20.3","21.584","22.927","24.324","25.78","27.292","28.678","29.469","30.274","31.091","31.921","32.761","33.613","34.476","35.35","36.232","37.124","37.941","38.511","39.082","39.657","40.235","40.817","41.399","41.985","42.573","43.164","43.755","44.348","44.944","45.542","46.139","46.738","47.338","47.94","48.541","49.143","49.746","50.35","50.954","51.559","52.164","52.769","53.373","53.976","54.578","55.179","55.777","56.374","56.968","57.56",
"Congo, Dem. Rep.","COD","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","22.3","22.523","22.749","22.976","23.204","23.434","23.666","23.899","24.134","24.37","24.608","24.847","25.089","25.331","25.575","25.821","26.068","26.317","26.567","26.819","27.072","27.327","27.583","27.84","28.1","28.513","28.93","29.35","29.775","30.202","30.633","31.067","31.506","31.946","32.39","32.838","33.289","33.742","34.199","34.659","35.122","35.587","36.055","36.526","37","37.481","37.971","38.47","38.976","39.491","40.013","40.544","41.082","41.627","42.18","42.74","43.307","43.88","44.46","45.046","45.638",
"Congo, Rep.","COG","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","31.601","32.318","33.045","33.78","34.524","35.273","36.031","36.796","37.569","38.345","39.129","39.919","40.715","41.514","42.357","43.264","44.177","45.091","46.01","46.932","47.857","48.781","49.707","50.633","51.56","52.221","52.642","53.064","53.485","53.905","54.324","54.743","55.162","55.58","55.996","56.413","56.832","57.299","57.766","58.231","58.695","59.156","59.617","60.076","60.533","60.988","61.441","61.893","62.346","62.8","63.256","63.712","64.169","64.627","65.085","65.543","66.001","66.459","66.916","67.373","67.829",
"Colombia","COL","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","46.268","47.702","49.143","50.584","52.027","52.82","53.587","54.352","55.117","55.877","56.635","57.39","58.143","58.89","59.607","60.306","61.003","61.693","62.379","63.061","63.738","64.408","65.073","65.733","66.387","67.034","67.566","68.051","68.532","69.008","69.481","69.949","70.415","70.874","71.328","71.777","72.223","72.662","73.098","73.53","73.957","74.379","74.797","75.211","75.62","76.024","76.423","76.816","77.204","77.587","77.964","78.335","78.701","79.061","79.415","79.764","80.108","80.446","80.778","81.104","81.425",
"Comoros","COM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","12.551","13.348","14.189","15.074","16.004","16.978","18","18.34","18.685","19.035","19.39","19.75","20.115","20.484","20.859","21.239","21.625","22.014","22.41","22.81","23.215","23.649","24.095","24.548","25.006","25.469","25.938","26.413","26.893","27.378","27.869","28.366","28.435","28.39","28.346","28.301","28.257","28.213","28.168","28.124","28.08","28.036","27.992","27.947","27.903","27.875","27.863","27.867","27.886","27.921","27.973","28.04","28.123","28.223","28.338","28.47","28.619","28.784","28.965","29.164","29.38",
"Cabo Verde","CPV","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.679","16.948","17.224","17.503","17.787","18.073","18.363","18.657","18.954","19.255","19.559","19.9","20.272","20.649","21.031","21.419","21.812","22.209","22.612","23.02","23.518","24.995","26.535","28.133","29.792","31.5","33.885","36.355","38.902","41.504","44.12","45.044","45.973","46.902","47.834","48.768","49.704","50.637","51.572","52.505","53.435","54.291","55.146","55.997","56.846","57.689","58.529","59.363","60.194","61.016","61.821","62.322","62.821","63.317","63.81","64.3","64.784","65.261","65.732","66.195","66.652",
"Costa Rica","CRI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.254","34.329","34.404","34.606","35.197","35.791","36.39","36.993","37.601","38.212","38.827","39.445","40.068","40.655","41.002","41.349","41.698","42.046","42.396","42.747","43.099","43.45","43.803","44.156","44.542","45.445","46.353","47.264","48.177","49.089","50.003","50.917","51.832","52.743","53.653","54.561","55.467","56.367","57.264","58.157","59.052","60.41","61.753","63.08","64.388","65.672","66.935","68.174","69.39","70.575","71.736","72.868","73.946","74.97","75.941","76.862","77.735","78.56","79.34","80.076","80.771",
"Caribbean small states","CSS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","34.9833098258736","35.5085459379062","36.0397005854664","36.5762835342851","37.1140633334139","37.6403524919974","38.1713380937291","38.7044880998762","39.2381455588629","39.7668637871472","40.2794545436711","40.7409896270771","41.2973351438375","41.9444349369626","42.5881649433801","43.2306455586188","43.872985109635","44.5126212829435","45.1538285789811","45.7965458597014","46.4147996093168","46.7323659220178","47.0591306719128","47.2638516454658","47.4749301026792","47.6913493531393","47.9138839463098","48.1413154871565","48.3688658447767","48.5901249156196","48.797215237079","48.9735263448664","49.1194145624972","49.2582243914582","49.3948705953047","49.5338447299276","49.6759007854182","49.8192778739247","49.9647582003381","50.1102523190601","50.2479966251559","50.3260416953736","50.363499045718","50.3837162432128","50.4015339466939","50.4093410768188","50.4164960853679","50.4224205866075","50.4275187825276","50.4303703423577","50.4340222209539","50.4563246671671","50.5180015199416","50.5913942953527","50.6801049848727","50.7845671998424","50.906347090985","51.0446232585678","51.199349902547","51.3699794608823","51.5564381985332",
"Cuba","CUB","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","58.401","58.588","58.776","58.963","59.15","59.337","59.523","59.709","59.895","60.081","60.266","60.976","61.8","62.614","63.423","64.224","65.018","65.802","66.579","67.346","68.106","68.853","69.414","69.925","70.433","70.933","71.43","71.921","72.408","72.888","73.364","73.676","73.827","73.977","74.127","74.277","74.426","74.618","74.855","75.089","75.323","75.555","75.785","75.947","76.041","76.134","76.227","76.32","76.413","76.505","76.597","76.689","76.781","76.827","76.861","76.896","76.93","76.977","77.037","77.109","77.194",
"Curacao","CUW","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","74.71","75.102","75.49","75.875","76.255","76.631","77.003","77.37","77.734","78.093","78.448","78.799","79.146","79.488","79.827","80.161","80.491","80.817","81.138","81.456","81.769","82.078","82.383","82.684","82.982","83.274","83.563","83.848","84.129","84.405","84.678","84.947","85.444","86.224","86.969","87.68","88.358","89.002","89.615","90.198","90.752","91.011","90.894","90.775","90.655","90.534","90.411","90.287","90.161","90.034","89.905","89.775","89.654","89.544","89.443","89.352","89.272","89.203","89.145","89.098","89.062",
"Cayman Islands","CYM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Cyprus","CYP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","35.628","36.175","36.674","37.176","37.681","38.188","38.698","39.21","39.726","40.242","40.761","41.283","41.807","42.757","45.007","47.277","49.563","51.843","54.119","56.378","58.614","60.809","62.964","63.822","64.252","64.678","65.102","65.524","65.945","66.361","66.776","67.188","67.598","67.792","67.915","68.038","68.161","68.283","68.405","68.527","68.648","68.769","68.694","68.553","68.41","68.268","68.125","67.982","67.839","67.695","67.551","67.406","67.261","67.137","67.031","66.946","66.881","66.836","66.81","66.805","66.821",
"Czech Republic","CZE","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","59.548","60.063","60.555","61.044","61.532","62.016","62.498","62.978","63.456","63.93","64.402","65.295","66.484","67.649","68.794","69.917","71.018","72.092","73.142","74.167","75.167","75.481","75.452","75.423","75.394","75.365","75.336","75.307","75.278","75.249","75.22","75.158","75.03","74.901","74.772","74.643","74.513","74.382","74.251","74.12","73.988","73.877","73.809","73.74","73.671","73.602","73.533","73.463","73.394","73.324","73.255","73.185","73.197","73.29","73.384","73.477","73.57","73.675","73.792","73.921","74.061",
"Germany","DEU","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","71.384","71.697","71.762","71.826","71.891","71.955","72.019","72.083","72.147","72.211","72.274","72.332","72.389","72.446","72.503","72.56","72.617","72.674","72.73","72.787","72.844","72.989","73.107","73.103","72.943","72.711","72.617","72.836","72.999","72.976","73.118","73.269","73.36","73.497","73.71","73.922","74.133","74.342","74.551","74.758","74.965","75.17","75.374","75.577","75.779","75.98","76.179","76.378","76.575","76.771","76.966","77.16","77.17","77.18","77.19","77.2","77.224","77.261","77.312","77.376","77.453",
"Djibouti","DJI","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","50.325","51.448","52.619","53.787","54.952","56.109","57.26","58.404","59.54","60.664","61.777","62.878","63.968","65.04","66.099","67.142","68.17","69.178","70.169","71.141","72.096","73.028","73.942","74.504","74.715","74.925","75.134","75.341","75.548","75.753","75.957","76.114","76.161","76.207","76.254","76.3","76.347","76.393","76.439","76.485","76.532","76.578","76.624","76.67","76.716","76.761","76.807","76.853","76.899","76.944","76.999","77.064","77.138","77.222","77.314","77.417","77.528","77.648","77.777","77.915","78.062",
"Dominica","DMA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","37.846","37.912","37.979","38.046","38.113","38.18","38.247","38.314","38.381","38.448","38.683","39.47","40.264","41.061","41.864","42.671","43.484","44.297","45.115","45.935","46.759","47.793","49.524","51.257","52.99","54.71","56.422","58.118","59.798","61.45","63.079","64.482","64.569","64.656","64.744","64.831","64.918","65.005","65.092","65.179","65.265","65.382","65.689","65.994","66.299","66.601","66.903","67.203","67.502","67.799","68.094","68.389","68.685","68.982","69.28","69.579","69.88","70.181","70.483","70.786","71.09",
"Denmark","DNK","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","73.687","74.417","75.093","75.757","76.409","77.048","77.619","78.163","78.698","79.222","79.737","80.239","80.731","81.211","81.683","82.146","82.6","82.886","83.169","83.448","83.723","83.915","84.025","84.134","84.243","84.351","84.458","84.565","84.671","84.777","84.843","84.871","84.898","84.925","84.952","84.979","85.006","85.033","85.06","85.086","85.1","85.15","85.25","85.36","85.566","85.856","86.098","86.293","86.487","86.654","86.795","86.957","87.142","87.292","87.41","87.526","87.642","87.757","87.874","87.994","88.116",
"Dominican Republic","DOM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","30.191","31.112","32.074","33.052","34.046","35.052","36.073","37.106","38.153","39.207","40.274","41.351","42.437","43.527","44.626","45.729","46.838","47.948","49.061","50.175","51.29","52.401","53.05","53.323","53.596","53.868","54.14","54.412","54.684","54.955","55.226","55.497","55.767","56.037","56.752","57.598","58.441","59.276","60.107","60.933","61.753","62.565","63.371","64.605","66.003","67.37","68.71","70.02","71.3","72.542","73.753","74.827","75.802","76.749","77.67","78.566","79.436","80.277","81.074","81.828","82.54",
"Algeria","DZA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","30.51","31.797","33.214","34.662","36.141","37.643","38.84","39.004","39.169","39.334","39.5","39.665","39.831","39.997","40.163","40.33","40.497","40.928","41.794","42.665","43.542","44.42","45.303","46.189","47.079","47.968","48.86","49.722","50.511","51.298","52.085","52.871","53.657","54.439","55.219","55.997","56.774","57.544","58.313","59.118","59.919","60.712","61.501","62.284","63.061","63.83","64.593","65.348","66.097","66.826","67.54","68.236","68.915","69.576","70.221","70.848","71.459","72.052","72.629","73.189","73.733",
"East Asia & Pacific (excluding high income)","EAP","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.9189725831013","17.3914652290305","17.8623564954012","18.3346641572484","18.8154378752664","18.7440280726477","18.703489232514","18.7031355107668","18.7171736052221","18.7411189296632","18.7706296152914","18.8036779296007","18.8577322773305","18.998845345245","19.2176147469722","19.2692706939665","19.4333529792725","19.6023007517373","20.0064008434423","20.6552921573886","21.3381630775131","22.0470727432026","22.7659242821578","23.3865000009533","24.0251198076827","24.6742827691758","25.3346805533737","26.0068575288402","26.691947447754","27.3903342226644","28.1027438407395","28.8786157503993","29.6796062543514","30.4934095485498","31.3212149587263","32.1619976892571","33.0178617766603","33.882757677198","34.7605980284756","35.64993035391","36.5641158561051","37.5930614692006","38.7024447695433","39.8240472273229","40.9564757234998","42.0930196340856","43.2048899989628","44.3045974181244","45.4090697292199","46.5139383795957","47.6201159051459","48.661478854729","49.6749892450108","50.6816528424204","51.6855616014769","52.6850352703007","53.6812881522207","54.6692127246703","55.6332610142947","56.5700035641629","57.480840395812",
"Early-demographic dividend","EAR","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","22.9062726377163","23.2036926108786","23.5365474786272","23.8726233202701","24.2138749162434","24.5574739601725","24.9042199825955","25.2553398632981","25.6062596541","25.9615580273223","26.3215714001144","26.7024317967295","27.1416995106023","27.5884913022665","28.0385288072411","28.3511034258796","28.7976950142212","29.244047751572","29.6973719147567","30.1540844454643","30.6317141599815","31.1204979233619","31.5407094456166","31.9644923706416","32.3931740767476","32.8249543499018","33.2538550138096","33.6689450078793","34.0813987193612","34.49506566627","34.9383768778478","35.3075074349764","35.660586329745","36.0074138748838","36.3531603777377","36.6939763250521","37.0279924843857","37.3565302992908","37.6822614962995","38.0053409463212","38.3340728132398","38.6569856367365","39.0183905428665","39.3787687067615","39.7409005519503","40.1072599814132","40.4770910930538","40.8493267959701","41.2292413430976","41.6130840336137","41.9990646900343","42.3776364699449","42.757945159258","43.1423801618747","43.530688294913","43.9286535245682","44.3265075864717","44.7258982471674","45.1301561610856","45.540805428283","45.9592079871492",
"East Asia & Pacific","EAS","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","22.6011294102407","23.1882046564959","23.7145922917851","24.1787665073178","24.653604007425","24.6512528848474","24.6471533570284","24.6955166647241","24.7644324722558","24.8398105661119","24.9181878618774","25.0357483752578","25.1389081733153","25.3224925197458","25.5846243465294","25.7070348758032","25.897992354447","26.0867343364329","26.4802306058924","27.0921714848414","27.7311444302303","28.3972492310565","29.0610936148502","29.6342040701815","30.2233596263313","30.816215678809","31.4225941424552","32.0423112320499","32.6681673979042","33.3068640236282","33.9562097530673","34.6502484848751","35.3543373751204","36.0719654559155","36.8050086268888","37.5507521131088","38.3095736988476","39.0655609431827","39.8355493939361","40.6142900121055","41.4207556589177","42.4127349097608","43.4971580130374","44.5825187631653","45.6708387342357","46.7554264020151","47.8093415523538","48.844311396322","49.8857007416119","50.9174411630269","51.9453370756629","52.8768838718474","53.7740126759985","54.6636482285642","55.5524457353054","56.4385396215146","57.3213209693957","58.1956105361539","59.0524098605746","59.8871499713248","60.6950244969031",
"Europe & Central Asia (excluding high income)","ECA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","44.9647786316605","45.7159902759754","46.4663558058824","47.2158590240174","47.964112086221","48.7258886686073","49.4658153038465","50.1909943035679","50.9163090691865","51.6391018360453","52.3491903409718","53.0194029180353","53.666293163905","54.309257254754","54.9456933000531","55.5540965545624","56.1416810432022","56.7195927362202","57.2992886233059","57.8047346211204","58.2245335502804","58.7489616271311","59.3131771180882","59.8790354708584","60.4547967021676","61.0144058449169","61.5243929747265","62.0104452277571","62.4953471523384","62.8510923487558","63.0505477704821","63.2043082313288","63.2976820709759","63.3603429585506","63.4325009050187","63.515528510505","63.5875850587327","63.657648808228","63.7304816503868","63.8094937592354","63.8980336679226","64.0161366985579","64.1633457615031","64.3409305739691","64.5258562961884","64.7153266249057","64.9060408146613","65.105627360157","65.3037788948164","65.4974504639632","65.6767666438194","65.8396696163298","65.9943006849268","66.1488963168668","66.3064697086923","66.470214779618","66.6403015808729","66.815812375059","66.996413497717","67.1795890100098","67.3654398572274",
